"V1","V2","V3","V4","V5"
33.575,35.15,41.5,45,45
202.35,203.7,215,219.65,220.325
399.225,399.45,419.5,433.55,433.775
811.5,816,832,858.75,859.875
1215.5,1220,1257.5,1277.1,1277.55
1648.225,1648.45,1675,1719.2,1724.6
2070.9,2071.8,2096.5,2116.1,2116.55
3101.65,3109.3,3156.5,3188.55,3188.775
4156.625,4162.25,4193,4225.4,4227.2
20770.7,20809.4,20982,21084.35,21092.675
